"","key","DAYS.SERVICED","ASSET.TYPE","STATUS","Minors","Adult","Middle_Age_Adult","Senior_Adult","Low_Density_Housing","Medium_Density_Housing","High_Density_Housing","Other_Types","Small_Households","Medium_Households","Large_Households"
"261","Ward19",3,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"262","Ward7",5,"WR2","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"263","Ward14",5,"WR2","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"264","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"265","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"266","Ward19",7,"WR4","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"267","Ward1",3,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"268","Ward6",1,"WR2","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"269","Ward19",3,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"270","Ward19",3,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"271","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"272","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"273","Ward20",3,"WR2","Temporarily Removed",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"274","Ward13",5,"WR3","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"275","Ward13",1,"WR1","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"276","Ward13",5,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"277","Ward7",5,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"278","Ward7",5,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"279","Ward7",5,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"280","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"281","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"282","Ward8",5,"WR1","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"283","Ward10",7,"WR2","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"284","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"285","Ward2",5,"WR2","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"286","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"287","Ward11",7,"WR2","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"288","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"289","Ward10",7,"WR1","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"290","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"291","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"292","Ward16",4,"WR1","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"293","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"294","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"295","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"296","Ward19",7,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"297","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"298","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"299","Ward1",5,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"300","Ward22",3,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"301","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"302","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"303","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"304","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"305","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"306","Ward15",1,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"307","Ward15",5,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"308","Ward2",3,"WR1","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"309","Ward1",3,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"310","Ward3",7,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"311","Ward1",1,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"312","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"313","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"314","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"315","Ward5",5,"WR3","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"316","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"317","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"318","Ward9",7,"WR2","Temporarily Removed",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"319","Ward9",5,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"320","Ward9",5,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"321","Ward9",1,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"322","Ward9",1,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"323","Ward9",1,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"324","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"325","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"326","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"327","Ward21",3,"WR2","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"328","Ward22",3,"WR1","Temporarily Removed",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"329","Ward22",4,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"330","Ward22",3,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"331","Ward22",4,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"332","Ward22",4,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"333","Ward22",4,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"334","Ward22",4,"WR1","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"335","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"336","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"337","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"338","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"339","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"340","Ward23",3,"WR1","Temporarily Removed",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"341","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"342","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"343","Ward23",3,"WR1","Temporarily Removed",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"344","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"345","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"346","Ward19",3,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"347","Ward19",3,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"348","Ward19",7,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"349","Ward19",7,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"350","Ward19",5,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"351","Ward19",7,"WR2","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"352","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"353","Ward22",3,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"354","Ward25",1,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"355","Ward4",5,"WR1","Existing",19695,32780,30745,21485,13070,3295,32995,85,34805,12475,2165
"356","Ward9",5,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"357","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"358","Ward5",5,"WR2","Temporarily Removed",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"359","Ward11",7,"WR3","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"360","Ward13",7,"WR4","Temporarily Removed",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"361","Ward13",7,"WR4","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"362","Ward1",5,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"363","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"364","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"365","Ward6",5,"WR1","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"366","Ward19",7,"WR3","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"367","Ward19",3,"WR1","Existing",24165,27905,33140,23280,19410,3865,22285,135,28060,14725,2915
"368","Ward7",3,"WR1","Temporarily Removed",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"369","Ward7",5,"WR1","Existing",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"370","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"371","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"372","Ward20",3,"WR1","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"373","Ward9",7,"WR1","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"374","Ward10",7,"WR1","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"375","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"376","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"377","Ward1",3,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"378","Ward1",5,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"379","Ward1",5,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"380","Ward11",1,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"381","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"382","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"383","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"384","Ward11",7,"WR4","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"385","Ward11",7,"WR4","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"386","Ward11",7,"WR2","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"387","Ward10",7,"WR2","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"388","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"389","Ward22",3,"WR1","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"390","Ward22",3,"WR2","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"391","Ward23",3,"WR1","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"392","Ward22",3,"WR2","Temporarily Removed",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"393","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"394","Ward2",1,"WR1","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"395","Ward14",5,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"396","Ward14",7,"WR1","Existing",20385,30005,31810,22360,17945,5395,22690,200,30595,13110,2535
"397","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"398","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"399","Ward23",3,"WR2","Existing",17845,26225,24465,25495,14415,6810,8120,190,12235,11560,5745
"400","Ward9",5,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"401","Ward11",7,"WR1","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"402","Ward25",4,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"403","Ward25",4,"WR1","Existing",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"404","Ward25",3,"WR1","Temporarily Removed",21140,27245,26415,26685,19625,7430,5240,20,13650,12625,6040
"405","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"406","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"407","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"408","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"409","Ward8",5,"WR2","Existing",26335,29275,32065,27150,18680,3860,23370,0,27355,14205,4350
"410","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"411","Ward16",4,"WR3","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"412","Ward15",4,"WR3","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"413","Ward16",4,"WR2","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"414","Ward10",7,"WR2","Temporarily Removed",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"415","Ward11",7,"WR3","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"416","Ward10",7,"WR3","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"417","Ward12",5,"WR1","Temporarily Removed",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"418","Ward12",7,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"419","Ward15",7,"WR2","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"420","Ward15",5,"WR2","Temporarily Removed",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"421","Ward15",5,"WR1","Existing",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"422","Ward12",5,"WR2","Existing",17945,39700,28460,28005,11645,2485,43940,45,44550,11470,2090
"423","Ward3",5,"WR2","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"424","Ward22",3,"WR1","Existing",18225,27650,26680,31140,12440,6055,19765,80,20760,12885,4700
"425","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"426","Ward2",3,"WR1","Existing",23840,27570,32090,33700,22735,2790,19785,25,25460,15840,4045
"427","Ward7",3,"WR4","Temporarily Removed",25945,33035,29185,23050,12165,5290,20205,10,17795,13540,6335
"428","Ward20",7,"WR4","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"429","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"430","Ward20",7,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"431","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"432","Ward10",7,"WR2","Existing",11465,82310,26590,15035,1095,3360,76015,265,70400,9175,1155
"433","Ward11",7,"WR4","Temporarily Removed",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"434","Ward13",5,"WR2","Existing",12755,57230,28185,18770,910,2675,65220,155,59115,8325,1515
"435","Ward15",4,"WR1","Temporarily Removed",23965,24820,28810,23420,17560,1590,20860,20,23430,12750,3850
"436","Ward20",3,"WR2","Temporarily Removed",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"437","Ward20",3,"WR2","Existing",24550,29370,31550,24630,17375,5390,18800,330,23155,14130,4620
"438","Ward17",1,"WR1","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"439","Ward18",4,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"440","Ward1",3,"WR1","Temporarily Removed",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"441","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"442","Ward1",3,"WR1","Temporarily Removed",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"443","Ward1",5,"WR2","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"444","Ward1",3,"WR2","Temporarily Removed",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"445","Ward1",1,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"446","Ward11",7,"WR2","Existing",12470,43375,23180,23365,7770,3925,41400,410,42160,9645,1700
"447","Ward18",5,"WR2","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"448","Ward18",5,"WR1","Existing",18465,41185,30515,26960,13355,3240,33940,20,32815,14585,3150
"449","Ward6",5,"WR4","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"450","Ward6",5,"WR4","Existing",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
"451","Ward24",3,"WR2","Existing",23205,30160,26180,23215,12975,4655,18575,40,18260,12645,5345
"452","Ward9",1,"WR2","Existing",16995,38630,28435,20665,13125,5435,26610,505,30065,12845,2765
"453","Ward17",4,"WR4","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"454","Ward17",4,"WR2","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"455","Ward17",4,"WR1","Existing",19255,36335,28090,28905,12475,4655,28620,25,27440,14915,3430
"456","Ward16",3,"WR1","Existing",19805,25495,25545,23490,7570,3095,27580,40,23035,11755,3490
"457","Ward5",1,"WR1","Existing",24855,32545,32015,26260,16505,3110,25405,35,25495,14930,4620
"458","Ward21",3,"WR1","Existing",23405,32600,29470,26075,14640,6810,19050,55,21370,13785,5415
"459","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"460","Ward1",5,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"461","Ward1",3,"WR1","Existing",25585,35130,29380,25020,12695,7435,17995,10,17425,13920,6795
"462","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"463","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"464","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"465","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"466","Ward3",5,"WR1","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"467","Ward3",7,"WR4","Existing",23620,44935,38605,32760,19950,3840,41745,35,46340,16385,2850
"468","Ward6",5,"WR1","Temporarily Removed",21260,30195,30505,25390,13405,3145,24670,55,23200,13610,4455
